Index	PrototypeId	Name
0	0	
1	1111595315130737383	Powers/StolenPowers/StolenPowerRestrictions/RogueStolenPassiveRestriction.prototype
2	1118595600110002794	Powers/StolenPowers/StolenPowerRestrictions/RogueStolenImpactRestriction.prototype
3	6122683659972716479	Powers/StolenPowers/StolenPowerRestrictions/RogueStolenHydraAndShieldAgentRestriction.prototype
4	7360052363450983432	Powers/StolenPowers/StolenPowerRestrictions/RogueStolenFireBreathRestriction.prototype
5	12821030978308154314	Powers/StolenPowers/StolenPowerRestrictions/RogueStolenAttritionRestriction.prototype
6	12896239393849417686	Powers/StolenPowers/StolenPowerRestrictions/StolenPowerRestriction.defaults
7	15709768233262130421	Powers/StolenPowers/StolenPowerRestrictions/RogueStolenSpiderFamilyRestriction.prototype
8	16895618242176689287	Powers/StolenPowers/StolenPowerRestrictions/RogueSecondaryResourceRestriction.prototype
9	18123170801307886345	Powers/StolenPowers/StolenPowerRestrictions/RogueStolenSupportRestriction.prototype
