Index	PrototypeId	Name
0	0	
1	853305952899873	Powers/TeamUps/Falcon/BulletSprayArea.prototype
2	1029343534521116	Entity/Items/Armor/Prototypes/Cable/o5Cyberware/Cyberware07.prototype
3	1335544244999818	Entity/Items/Armor/Prototypes/Thor/o3Cape/Cape07.prototype
4	2960753655814556	Entity/Items/CharacterTokens/Prototypes/TeamUps/Havok.prototype
5	3260041539231319	Entity/Items/Armor/Prototypes/Punisher/o5HeavyWeapon/HeavyWeapon14.prototype
6	3297742158306888	Entity/Characters/Mobs/Hydra/DangerRoom/DRHydraExolaunchSpawnBase.prototype
7	3567911824594226	Entity/Characters/Mobs/Hand/HandWarriorBase.prototype
8	3818368205329698	Entity/Props/InvisibleBlockerQUINJETsmall.prototype
9	4322118731114533	Entity/Items/Consumables/Prototypes/DangerRoom/DangerRoomVendorRewards/RedBoxAnniversary.prototype
10	5708448959371322	Entity/Characters/Mobs/SHIELD/SHIELDStationaryMale.prototype
11	5881588245077009	Entity/Items/Armor/Prototypes/Psylocke/o5PsychicKnife/Knife13.prototype
12	6537472456333311	Entity/Items/Armor/Prototypes/Magik/o1Sword/Sword06.prototype
13	9975672169635156	Entity/Spawners/Patrol/IndustryCity/PatrolCloneSagaP1V4Spawner.prototype
14	10284117273419533	Entity/Spawners/DangerRoom/Subway/DRSubwayGangCiviRescueSpawnerAT2.prototype
15	10786560670178311	Entity/Characters/Mobs/TrainingRoom/TargetDummy60HighDefense.prototype
16	10791955424747255	Entity/Characters/Mobs/Moloids/Chapter/MoloidsCH04/MoloidCrawlerD5CH04.prototype
17	13150358792902408	Entity/Transitions/MutantUndergroundDownRight.prototype
18	14197696967220177	Entity/Items/Crafting/Recipes/Enchanting/EnchantmentRecipe011.prototype
19	17601134270224861	Entity/Items/Armor/Prototypes/HumanTorch/o5Flame/Flame13.prototype
20	19206181710993208	Entity/Characters/NPCs/Civilians/AsgardMaleAGold.prototype
21	19665412672986727	Entity/Items/Armor/UniquePrototypes/Avatars/AnyHero/Slot5/Unique217.prototype
22	19829170490645087	Entity/Items/Armor/Prototypes/EmmaFrost/o5Collar/Collar10.prototype
23	20039020071822177	Entity/Items/Consumables/Prototypes/RandomGiftboxes/SeasonalLEBountyGhostBox.prototype
24	20450709883329595	Entity/Characters/Mobs/FireDemons/Raid/Surtur/FireBruteDualD1.prototype
25	20950812746390814	Entity/Characters/Mobs/PMC/Chapter/PMCChapter02/PMCRiflemanSpawn.prototype
26	21502082687769453	Entity/Items/Armor/Prototypes/Magneto/o2Bodysuit/Bodysuit09.prototype
27	22409895387926716	Entity/Transitions/Faction2EXIT.prototype
28	23221989215969109	Entity/Props/MultiStageDestructibles/DestructibleDBMadripoorBoatDB.prototype
29	23461725942325888	Entity/Characters/Mobs/SpiderSlayers/Patrol/PatrolSpiderSlayerBlstYSpawnV05.prototype
30	23819868150110552	Entity/Items/Armor/Prototypes/IronFist/o4Boots/Boots07.prototype
31	25267057509998920	Entity/PowerEntities/PrototypesHotspot/DarkElfGorgonStoneSweepBeamArea.prototype
32	26201947965366633	Entity/Characters/Mobs/FireDemons/Raid/Surtur/FireBruteArcherHealerKiller.prototype
33	26373629571834111	Entity/PowerEntities/PrototypesHotspot/MoonKnightNunchuckBulldozeArea.prototype
34	27484512074537791	Entity/Items/Crafting/Ingredients/Genosha/ReinforcedCasing.prototype
35	27625025720490600	Entity/Items/Crafting/Recipes/UruForged/RunewordRecipe013.prototype
36	28846852051049835	Entity/PowerEntities/PrototypesOther/FalconStrafeAttackMarker.prototype
37	29531391234021328	Entity/Characters/NPCs/Civilians/MadriCivFGroveV02.prototype
38	29621528897330075	Entity/Props/Destructibles/CivilWarDailyStrikeSHIELDcrate.prototype
39	32932630578339561	Entity/Props/MultiStageDestructibles/DestructibleDBGroceryFridgeA.prototype
40	33305253436400003	Entity/Characters/Mobs/AIM/DangerRoom/Humanoid/Blaster/DRAIMBlasterYellow01.prototype
41	33744880862309065	Entity/Characters/Mobs/Doombots/Chapter/DoombotsCH08/DoombotsOMCommArrayCH08/ServoGuardMeleeP1D9CH08.prototype
42	37283261297137405	Entity/Items/Armor/Prototypes/Storm/o3Cape/Cape11.prototype
43	38628512203087306	Entity/Characters/Mobs/Maggia/DangerRoom/Bat/DRMaggiaBatBlkYellow.prototype
44	39436061410791864	Entity/Missions/ObjectiveMarkerV02.prototype
45	39620195569900244	Entity/Items/Armor/Prototypes/BlackPanther/o4Boots/Boots02.prototype
46	41165121531289459	Entity/Characters/NPCs/RockPaperScisorsTest/FastAttackSpeedRangedLT.prototype
47	42228308689821179	Entity/Characters/PetsAndSummons/SheHulk/SurpriseWitnessArachne.prototype
48	42265415006100422	Entity/Items/TeamUps/Prototypes/Slot1/GiftedTeamUpGearSlot1.prototype
49	43690375201627503	Powers/ItemPowers/UniquesPowers/Unique157PetAttackSpeedHotspot.prototype
50	44816791155972518	Entity/Items/Armor/Prototypes/Wolverine/o1Claws/Claws14.prototype
51	46226814631747696	Entity/PowerEntities/PrototypesHotspot/MrFantasticConeRapidPunchArea.prototype
52	46946146605669907	Entity/Items/Armor/Prototypes/Gambit/o5PlayingCards/PlayingCards07.prototype
53	47130050908593314	Entity/Items/Armor/Prototypes/BlackWidow/o2Bodysuit/Bodysuit11.prototype
54	47869836408200911	Entity/Characters/Mobs/GangMembers/GangBiker/Child/GangBikerRangedF01.prototype
55	49959293896891013	Entity/Items/Artifacts/Prototypes/SpecialArtifacts/Art242.prototype
56	52020767521185662	Entity/Characters/Mobs/FireDemons/Raid/Surtur/FireBruteMaulFireSpawn.prototype
57	53165531276451793	Entity/Spawners/CivilWar/Bazaar/CivilWarBazaarSpawnerRooftopAmbushV1.prototype
58	54697971436169856	Entity/Spawners/Raids/Thanos/Encounter01Knowhere/Wave02/ThanosRaidKnowhereAttackGroupWave2Group3A.prototype
59	55561685546769570	Entity/Characters/Bosses/OnslaughtRaid/StarktechSentinelEnc1B.prototype
60	60026738093074020	Entity/Items/Consumables/Prototypes/AchievementRewards/AchievementMayhemCofferReward.prototype
61	60051035975260754	Entity/Items/Armor/Blueprints/IronMan/ArmorIronManBoots.defaults
62	61344655625820946	Entity/Items/Armor/Prototypes/Vision/o2Bodysuit/Bodysuit10.prototype
63	61871270385816207	Entity/Missions/DirectionalMarkerV06.prototype
64	62514170057401590	Entity/Characters/Mobs/InanimateObjects/PowerObjects/NovaPulsarHotspotSummonerRR.prototype
65	62909208576728859	Entity/PowerEntities/PrototypesHotspot/HerbieConstitutionHotspot.prototype
66	63596532369791870	Entity/Props/MultiStageDestructibles/StarktechPrototypes.prototype
67	65611020787260751	Entity/Characters/Mobs/Missions/Asgard/NorwayFGIceShaperEliteV5.prototype
68	65926994245850715	Entity/Items/Runewords/Glyphs/RunewordGlyph014.prototype
69	67066440885213952	Entity/Spawners/DoctorStrangeEvent/HostageCiv4CH04Spawner.prototype
70	67093568523670233	Entity/Characters/Mobs/PMC/PMCRecruit.prototype
71	67449814133381856	Entity/Items/Armor/Prototypes/BlackWidow/o5Gloves/Gloves12.prototype
72	68980334542134893	Entity/Items/Armor/UniquePrototypes/Avatars/AnyHero/Slot1/Unique389.prototype
73	69222435415333230	Entity/Characters/Mobs/Police/Named/PoliceMaleClifford.prototype
74	69252826806491570	Entity/Items/Armor/Blueprints/Magneto/ArmorMagnetoCape.defaults
75	69342289379861253	Entity/Characters/Mobs/InanimateObjects/PowerObjects/PsylockeImplosionCenter.prototype
76	69816369194673844	Entity/Props/MultiStageDestructibles/MarvelDestructiblesDBDailyBugleArchiveMonitorA1.prototype
77	69847744893753999	Entity/Items/Costumes/Prototypes/RocketRaccoon/Symbiote.prototype
78	70249328894616789	Entity/Characters/Mobs/GangmembersSkrull/GangmemberSkrullArsonistSpawnLadderBase.prototype
79	70874509401660136	Entity/Items/Armor/Prototypes/Ultron/o1Armament/Armament08.prototype
80	72066007482110898	Entity/Characters/Avatars/Shipping/Nova.prototype
81	72188542130267275	Entity/Characters/Mobs/Purifiers/Chapter/PurifiersCH06/PurifierAcolyteUnarmedD2CH06.prototype
82	72278450527738341	Entity/Missions/Hotspots/MissionHotspotKingpinKismet.prototype
83	72654105506360266	Entity/Items/Consumables/Prototypes/DangerRoom/StaticChallenges/PortalToDRStaticScenarioBroodShip.prototype
84	73162725313487206	Entity/Characters/Vendors/Prototypes/CH08Latveria/SHIELDHealthKitVendorMG.prototype
85	73716217325623696	Entity/Items/Artifacts/Prototypes/Tier1Artifacts/Art357.prototype
86	73848967290036737	Entity/Characters/Vendors/Prototypes/HUB01AvengersTower/CreditSinkVendorAT.prototype
87	74271587155973650	Entity/Characters/Mobs/CowsEG2/SpearCowEG2Base.prototype
88	74661230270749235	Entity/Items/Costumes/Prototypes/ScarletWitch/ModernVU.prototype
89	74668492227091763	Entity/Characters/Mobs/Purifiers/DangerRoom/DRPurifierAxeSpawn.prototype
90	74824736626449269	Entity/PowerEntities/PrototypesHotspot/BeastUltimateArea.prototype
91	76445341792999674	Entity/Items/Armor/Prototypes/Cyclops/o1Visor/Visor05.prototype
92	77427968591860428	Entity/Spawners/Limbo/LimboSpawnerR05.prototype
93	77565424430161745	Entity/Props/MultiStageDestructibles/DestructibleDBMadripoorBoatAA.prototype
94	77822972724123677	Entity/Characters/Mobs/Hand/HandMasterAssassinBase.prototype
95	77989783120191903	Entity/Items/Consumables/Prototypes/FortuneCard/StPatricksDayFortuneCard.prototype
96	78784488848891968	Entity/Characters/Mobs/Skrulls/Chapter/SkrullsChapter10/SkrullRangedCH10.prototype
97	79364077387323674	Entity/Items/Armor/Prototypes/MoonKnight/o3Belt/Cape08.prototype
98	79761549889249334	Entity/Items/Consumables/Prototypes/RandomGiftboxes/ArmoredCoreBoxICC.prototype
99	81504310173179080	Entity/Characters/Mobs/LizardAnimals/LizardPolarBearSpawnBase.prototype
100	82134273142301809	Entity/Characters/Mobs/IceGolems/Chapter/IceGolemsChapter09/IceGolemRangedSpawnCH09.prototype
101	82618504321309320	Entity/Items/Armor/Prototypes/EmmaFrost/o1Gloves/Gloves08.prototype
102	83272960674176205	Powers/ItemPowers/InsigniaPowers/Insignia003CritRatingHotspot.prototype
103	84639373400415238	Entity/Items/Armor/Blueprints/EmmaFrost/ArmorEmmaFrostBoots.defaults
104	86908089892217354	Entity/Characters/Mobs/RockTrolls/SpawnInVariants/RockTrollBerserkerSpawn.prototype
105	90078910223554315	Entity/Characters/NPCs/Civilians/CivFBusinessV01.prototype
106	90649917664535184	Entity/Items/Consumables/Prototypes/FortuneCard/PortalToCowLevelOneTimeUse.prototype
107	90796747503311280	Entity/PowerEntities/PrototypesHotspot/BeastDashArea.prototype
108	90887639727480547	Entity/Characters/Mobs/Hand/Patrol/PatrolHandMasterAsYellowSpawnV05.prototype
109	91199476567383995	Entity/Characters/Bosses/CosmicGate/CosmicGateStarkTechSentinelBossB.prototype
