Index	PrototypeId	Name
0	0	
1	1042105595858738	Powers/Player/Storm/Typhoon.prototype
2	8971195687508500	Powers/Player/Thing/Rework/AuraEnduranceComboExclusive.prototype
3	21332752399864146	Powers/Player/Carnage/ReapingTime.prototype
4	26938481934144731	Powers/Player/Iceman/FrostWedgeNoMovement.prototype
5	27548376758947916	Powers/Player/NickFury/DriveBy.prototype
6	29053364667356919	Powers/ItemPowers/PetPowers/Pet010SummonCrafter.prototype
7	35497677855073316	Powers/MissionPowers/PatrolSavage/PatrolSavagePlayerActionSummonAllyFallTribe.prototype
8	65307445880758089	Powers/EnemyPowers/Boss/SurturRaid/Slag/FireMeteorSummonHotspotRED.prototype
9	68053835957082809	Powers/EnemyPowers/MobPowers/SpiderClones/MaximumSpider.prototype
10	96990915326383524	Powers/Player/Iceman/IceBlockSnowAuraSummon.prototype
11	110378868482840791	Powers/EnemyPowers/MobPowers/AIM/AIMDrilldroidDrill.prototype
12	130148522270726617	Powers/EnemyPowers/Boss/SkrullBosses/Thor/ThunderSpot.prototype
13	133864887516534978	Powers/Player/SquirrelGirl/RangedSquirrelAoEVisual.prototype
14	162198271106358375	Powers/EnemyPowers/MobPowers/Sentinels/MissileBarrageSummon.prototype
15	174500580011151551	Powers/Player/IronFist/Ultimate.prototype
16	174833459087480895	Powers/Player/Venom/SigFreakoutSymbioteDrainCombo.prototype
17	183252317067547669	Powers/Player/BlackBolt/SwoopingStrikes.prototype
18	193002369006245863	Powers/ItemPowers/UniquesPowers/Art243NinjaSummon.prototype
19	198801228532226303	Powers/EnemyPowers/Boss/Kingpin/SleepingGasSprayMez.prototype
20	252326895159742723	Powers/Player/Magik/BounceStrike.prototype
21	256470712935916564	Powers/MissionPowers/PatrolSavage/PatrolSavagePlayerActionBuildFallTribeTower.prototype
22	295596365407332584	Powers/FortuneCards/DangerRoom/StaticChallenges/PortalToDRScenarioStaticChallengeAIMCosmic.prototype
23	297282932642618225	Powers/Player/SquirrelGirl/SquirrelBombsDeployHulkbuster.prototype
24	304765416920586703	Powers/Player/MrFantastic/ElectricAoEGadgetSummonMiss.prototype
25	310632211407576032	Powers/Player/Rogue/StolenPowers/MrFantasticConeRapidPunch.prototype
26	310868213245616398	Powers/EnemyPowers/Boss/OnslaughtRaid/StarktechSentinelSummonMissileRe.prototype
