Index	PrototypeId	Name
0	0	
1	188456174125063661	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/AoSHydraHoodPowerUp.prototype
2	318259712664150727	Entity/Items/Orbs/PowerUps/Items/Event/WinterEvent/WinterEventPowerUpParent.prototype
3	509377473431217004	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapShocker.prototype
4	559546533617934066	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/EventLootPowerUpKurse.prototype
5	757805338125411516	Entity/Items/CurrencyItems/VacuumingCurrencies/DangerRoomTrackedRegionScoreOrb200.prototype
6	793582054037594575	Entity/Items/CurrencyItems/VacuumingCurrencies/CosmicWorldstoneOrbSingle.prototype
7	857451929402415984	Entity/Items/CurrencyItems/VacuumingCurrencies/Runestones.defaults
8	925659119519994384	Entity/Items/Orbs/Items/HealOrbItem.prototype
9	1089845663385658459	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamIMJuggernaut.prototype
10	1614809807534695183	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamIMKingpin.prototype
11	1640086668516463243	Entity/Items/Orbs/Items/HasteOrbItem.prototype
12	1644714682932532551	Entity/Items/Orbs/Items/Art252HydeFormulaOrb.prototype
13	1646788837794913573	Entity/Items/CurrencyItems/VacuumingCurrencies/OdinMarksFifty.prototype
14	1703528173235412211	Entity/Items/CurrencyItems/VacuumingCurrencies/LegendaryMarks.defaults
15	1829772836075808447	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapLadyDeathstrike.prototype
16	1963258842107486990	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamIMShocker.prototype
17	1976591458628869874	Entity/Items/CurrencyItems/VacuumingCurrencies/PvPRunestonesLarge.prototype
18	2023612797399275888	Entity/Items/Orbs/Items/Deadpools/DeadpoolHulkOutItem.prototype
19	2098716418022252165	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/EventLootPowerupKlrt.prototype
20	2233062268345326099	Entity/Items/Orbs/Items/JOLMandarinConditionRemovalOrb.prototype
21	2295249625982245905	Entity/Items/Orbs/Items/Deadpools/DeadpoolPowerUpSpiritItem.prototype
22	2355739688092050159	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapManApe.prototype
23	2381633938892922898	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/EventLootPowerUpMandarin.prototype
24	2470498557584809493	Entity/Items/CurrencyItems/VacuumingCurrencies/TestCurrencyItem.prototype
25	3000403131700943516	Entity/Items/Orbs/Items/ExperienceOrbTreasureRoomReward.prototype
26	3058783059155493321	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamIMHyde.prototype
27	3073091213161667006	Entity/Items/Orbs/Items/DrStrangeEventAttackBoostItem.prototype
28	3106431583550904654	Entity/Items/Orbs/Items/JOLDrDoomConditionRemovalOrb.prototype
29	3232908102769974881	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/AoSSHIELDKlrtPowerUp.prototype
30	3254512394329334294	Entity/Items/CurrencyItems/VacuumingCurrencies/LegendaryMarksThreeHundred.prototype
31	3281157605871785413	Entity/Items/Orbs/Items/HealEnduranceOrbItem.prototype
32	3397616531021568918	Entity/Items/CurrencyItems/VacuumingCurrencies/OdinMarks300.prototype
33	3442167663578518146	Entity/Items/Orbs/Items/LegendaryOrb.prototype
34	3539012595376397061	Entity/Items/Orbs/Items/JOLJuggernautConditionRemovalOrb.prototype
35	3583164515871695375	Entity/Items/CurrencyItems/VacuumingCurrencies/LegendaryMarksEightHundred.prototype
36	3600304503346501735	Entity/Items/Orbs/Items/ExperienceOrbSmallLongItem.prototype
37	4009980350997862836	Entity/Items/Orbs/Items/JOLMagnetoConditionRemovalOrb.prototype
38	4139251736015806493	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpBatroc.prototype
39	4259949764027883193	Entity/Items/Orbs/Items/Tutorial/OrbItemXPRaftSuperhumanLightning.prototype
40	4281810100820711433	Entity/Items/Orbs/PowerUps/Items/SpeedPowerUpItem.prototype
41	4305172931704791719	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapKurse.prototype
42	4686403940763901101	Entity/Items/CurrencyItems/VacuumingCurrencies/OdinMarksFive.prototype
43	4768651070050870118	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapMoleMan.prototype
44	5096033707514339588	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/EventLootPowerUpJuggernaut.prototype
45	5151180155308417991	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapMandarin.prototype
46	5162685517975004082	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapBlackCat.prototype
47	5285830153399378681	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapDocOct.prototype
48	5358798066155328438	Entity/Items/Orbs/Items/Radioactive31Orb.prototype
49	5728190002284667143	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/EventLootPowerUpTaskmaster.prototype
50	5825188436182967145	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamIMMandarin.prototype
51	6060401515602780009	Entity/Items/CurrencyItems/VacuumingCurrencies/PvPRunestonesSingle.prototype
52	6140756232689426639	Entity/Items/Orbs/PowerUps/Items/Event/Halloween/HalloweenPowerupParent.prototype
53	6369411047136370579	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/AoSSHIELDShockerPowerUp.prototype
54	6590397185672617759	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/AoSSHIELDBatrocPowerUp.prototype
55	6593664355174128756	Entity/Items/CurrencyItems/VacuumingCurrencies/PvPRunestone.prototype
56	6707634212048543850	Entity/Items/Orbs/Items/ExperienceOrbSUPERMEGALargeItemCosmicTermOnly.prototype
57	6752803278800365063	Entity/Items/Orbs/PowerUps/Items/Event/ValentinesEvent/ValentinesEventPowerUpParent.prototype
58	6774730292660738924	Entity/Items/CurrencyItems/VacuumingCurrencies/InfinityXP.defaults
59	6794927830761610838	Entity/Items/Consumables/Prototypes/SurturEncounter4EnergyDamage.prototype
60	7033757489420707081	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapGreenGoblin.prototype
61	7046038807841086538	Entity/Items/CurrencyItems/VacuumingCurrencies/OdinMarksTen.prototype
62	7071856902663248629	Entity/Items/Orbs/Items/ExperienceOrbSuperLargeItemNoMod.prototype
63	7115573506610763488	Entity/Items/Orbs/PowerUps/Items/XPPowerUpItem.prototype
64	7157087603574186428	Entity/Items/CurrencyItems/VacuumingCurrencies/TESTTrackedRegionScoreOrb.prototype
65	7176970421516051089	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamIMManApe.prototype
66	7290123920202407727	Entity/Items/CurrencyItems/VacuumingCurrencies/OdinMarksOneHundred.prototype
67	7420470348005843407	Entity/Items/Orbs/PowerUps/SurturRaidPowerUps/SurturMonolithPowerUpItem.prototype
68	7473729217012964634	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/AoSShockerPowerUp.prototype
69	7748299800616902548	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/AoSSHIELDKingpinPowerUp.prototype
70	7981403256358642163	Entity/Items/Orbs/PowerUps/SurturRaidPowerUps/SlagTrailblazerPowerUpItem.prototype
71	8080819080492552978	Entity/Items/Orbs/Items/InvulnOrbItem.prototype
72	8097888386228494603	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/EventLootPowerUpDocOctopus.prototype
73	8125087222760218551	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/EventLootPowerUpShocker.prototype
74	8129001915220434320	Entity/Items/CurrencyItems/VacuumingCurrencies/PatrolMarkThree.prototype
75	8222460493029712773	Entity/Items/Orbs/PowerUps/Items/Event/WinterEvent/BirthdayEventPowerUpParent.prototype
76	8284569600279127225	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapJuggernaut.prototype
77	8286049365211552038	Entity/Items/Orbs/Items/Tutorial/OrbItemHealTutorial.prototype
78	8388146524504857202	Entity/Items/Orbs/Items/ExperienceOrbSUPERMEGALargeItem.prototype
79	8511951535195559871	Entity/Items/Orbs/Items/PvEWaveBattlePowerUpItem.prototype
80	8644454600369448127	Entity/Items/CurrencyItems/VacuumingCurrencies/DangerRoomTrackedRegionScoreOrb500.prototype
81	8838930616271577673	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamIMKurse.prototype
82	8880700396565374140	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/CWEventLootPowerUpTeamCapTaskmaster.prototype
83	8905675869072986929	Entity/Items/Orbs/Items/TestOnlyXPOrb.prototype
84	9047758231485226793	Entity/Items/Consumables/Prototypes/SurturEncounter4PhysicalDamage.prototype
85	9048869314431950776	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/EventLootPowerUpKingpin.prototype
86	9072785353985826668	Entity/Items/Orbs/PowerUps/Items/Event/ARMOR/EventLootPowerupUltron.prototype
