Index	PrototypeId	Name
0	0	
1	59320021692143	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/AvatarGear/PlayerStashForAvatarBlackWidow.prototype
2	33305161015762186	Entity/Inventory/AvatarInventories/Individual/NickFury/Pistol.prototype
3	137264316108774631	Entity/Inventory/AvatarInventories/Individual/Juggernaut/Belt.prototype
4	254786462559247598	Entity/Inventory/AvatarInventories/Individual/Starlord/Helmet.prototype
5	256105547706669765	Entity/Inventory/AvatarInventories/Individual/Thing/Belt.prototype
6	327624884000729736	Entity/Inventory/PlayerInventories/StashInventories/PageTemplates/PlayerStashTemplateCrafting.prototype
7	411559371765456466	Entity/Inventory/AvatarInventories/Individual/Wolverine/Bodysuit.prototype
8	420864287478062190	Entity/Inventory/AvatarInventories/Individual/Cable/Bodysuit.prototype
9	432196802860363068	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/AvatarGear/PlayerStashForAvatarGambit.prototype
10	435401930403622740	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/AvatarGear/PlayerStashForAvatarGreenGoblin.prototype
11	452871926400167358	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/General/PlayerStashGeneral39Anniversary.prototype
12	469836716272000228	Entity/Inventory/AvatarInventories/Individual/Iceman/Bodysuit.prototype
13	489508566538656562	Entity/Inventory/AvatarInventories/Individual/Loki/Helmet.prototype
14	516620775213046563	Entity/Inventory/AvatarInventories/Shared/AvatarArtifact2.prototype
15	550332803350928331	Entity/Inventory/AvatarInventories/Individual/Carnage/Slot4.prototype
16	675837491658038629	Entity/Inventory/AvatarInventories/Individual/DoctorDoom/Boots.prototype
17	708758664461168624	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/General/PlayerStashGeneral38EternitySplinter.prototype
18	742573135197577268	Entity/Inventory/AvatarInventories/Individual/GreenGoblin/PumpkinBomb.prototype
19	852334475647920614	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/Crafting/PlayerStashCrafting06.prototype
20	915568789314875139	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/AvatarGear/PlayerStashForAvatarGhostRider.prototype
21	982401239437357044	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/AvatarGear/PlayerStashForAvatarSilverSurfer.prototype
22	1074132864405413222	Entity/Inventory/AvatarInventories/Individual/GhostRider/Boots.prototype
23	1100883011663961455	Entity/Inventory/AvatarInventories/Individual/Wolverine/Gloves.prototype
24	1153008152737754774	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/AvatarGear/PlayerStashForAvatarEmmaFrost.prototype
25	1185907704641035601	Entity/Inventory/AvatarInventories/Individual/Psylocke/Katanas.prototype
26	1196719959455440465	Entity/Inventory/AvatarInventories/Individual/SilverSurfer/Armor.prototype
27	1316937471179496681	Entity/Inventory/AvatarInventories/Individual/JeanGrey/Gloves.prototype
28	1343410286354767635	Entity/Inventory/AvatarInventories/Individual/MrFantastic/Bodysuit.prototype
29	1409000469580425483	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/General/PlayerStashGeneral29.prototype
30	1450748579530022582	Entity/Inventory/AvatarInventories/Individual/WinterSoldier/Boots.prototype
31	1465170305371484282	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/AvatarGear/PlayerStashForAvatarCaptainAmerica.prototype
32	1475890886481747162	Entity/Inventory/AvatarInventories/Individual/BlackBolt/Wings.prototype
33	1516599995797937503	Entity/Inventory/AvatarInventories/Individual/DoctorDoom/Armor.prototype
34	1555211773778206178	Entity/Inventory/AvatarInventories/Individual/NickFury/Bodysuit.prototype
35	1627696140044147857	Entity/Inventory/AvatarInventories/Individual/Cyclops/Gloves.prototype
36	1629217524828413070	Entity/Inventory/AvatarInventories/Individual/Hawkeye/Quiver.prototype
37	1629838411566947864	Entity/Inventory/AvatarInventories/Individual/RocketRaccoon/Belt.prototype
38	1671041848115993820	Entity/Inventory/AvatarInventories/Individual/Taskmaster/Cape.prototype
39	1707579555346193542	Entity/Inventory/AvatarInventories/Individual/Wolverine/Belt.prototype
40	1712167638434520481	Entity/Inventory/AvatarInventories/Individual/SpiderWoman/Slot2.prototype
41	1718925423133073173	Entity/Inventory/AvatarInventories/Individual/Thing/Transformation.prototype
42	1719142294520077484	Entity/Inventory/AvatarInventories/Individual/Storm/Bodysuit.prototype
43	1722558653647363275	Entity/Inventory/AvatarInventories/Individual/JeanGrey/Jacket.prototype
44	1785223059132522488	Entity/Inventory/AvatarInventories/Individual/SilverSurfer/Surfboard.prototype
45	1800547637534533517	Entity/Inventory/PlayerInventories/VendorInventories/PlayerVendorInvDangerRoomRewards.prototype
46	1807037312062530820	Entity/Inventory/PlayerInventories/VendorInventories/PlayerVendorInvBIFBuxGiver.prototype
47	1844035692649720071	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/General/PlayerStashGeneral25.prototype
48	1853910746672209469	Entity/Inventory/AvatarInventories/Individual/Nightcrawler/Sword.prototype
49	1892388943892978732	Entity/Inventory/AvatarInventories/Individual/Vision/Gloves.prototype
50	2004241331456452873	Entity/Inventory/PlayerInventories/StashInventories/PageProtos/General/PlayerStashGeneral36.prototype
