9276845222653399059	11166703223854007287	None	DRAG/AreaGenerators/AreaOrientation.type
9479270114198949573	5321709658332726206	None	Regions/DepreciatedUnrealLayout.type
9585160337485598108	243896409845793730	None	Powers/Types/ProcTriggerType.type
9817468952174202776	5420660323242148801	None	Entity/Types/EntityClassification.type
9891167258823035012	8311883963037844425	None	Eval/EvalContext.type
9952232240185608031	5715032184796349372	None	Types/TriBool.type
10080562888657408745	1026046006412903377	None	Entity/Items/Affixes/ItemEffectUnrealClass.type
10136059137642270526	15258656108833866788	None	AI/Misc/Types/WanderBasePointType.type
10418412035461026944	1051031656527299523	None	Entity/Items/Affixes/DuplicateHandlingBehavior.type
10470808141672878016	1700243717393220542	None	AI/Misc/Types/MoveToPathMethodType.type
10471298416768190265	13587747666944066549	None	Regions/Cells.type
10975234207835491674	8720801189332386757	None	SpawnMarkers/PopulationType.type
10996523972706175556	11823723715607593928	None	Loot/LootTableSource.type
11208613688942594999	15149506013244490748	None	Types/EntityTriggerType.type
11270793807138130708	13827433539583607809	None	Types/InteractableType.type
11339072929244187283	2926001777086301133	None	UI/Types/MTXStorePage.type
11490316223117528695	9068882312705803194	None	Powers/Types/PowerIconPathType.type
11702394049312853181	1095246622600070126	None	Entity/Types/CollisionType.type
11819687192200481895	12198579879847658423	None	Regions/DistrictResources.type
11909344688036712425	209674982420644917	None	AI/Misc/Types/PropertyOperatorType.type
12004437784997728117	4736162370150204368	None	Entity/Inventory/ConvenienceLabel.type
12112279368587414034	14443674205912040383	None	DRAG/RegionDirection.type
12179664305097476967	16955797489308599284	None	Regions/RegionClientMap.type
12427460996742450473	13644049607256704002	None	FullscreenMovies/MovieNames.type
12836975033809832912	16684884451316335560	None	Entity/Types/DialogStyle.type
12963188941287853633	6073938580024001522	None	AI/Misc/Types/DistanceCheckType.type
13106095034571557858	3934856205836682182	None	Loot/CharacterFilterType.type
13111513137442721468	10349920582925353918	None	Missions/Types/OnInteractAction.type
13123196179674697833	24896224989742013	None	AI/Misc/Types/BlackboardOperatorType.type
13176325055761814251	17663299798351283190	None	Entity/Items/DropRestrictions/LootContext.type
13206801854395844754	11736900917407646714	None	Types/HiddenType.type
13305123466353379995	2203489119979832254	None	Populations/AreaDepth.type
13316452980336824893	11195312275894895616	None	Missions/Types/MissionTrackerFilterType.type
13319171186936907972	12932175412346160120	None	UI/Types/UIConfig.type
13351938789983263476	3126818655293277170	None	UI/UINotifications/GameNotifications/NotificationIconPathType.type
13371230392382065648	15736226669317587952	None	SpawnMarkers/EditorIcons.type
13465168956763215066	1800091175768556482	None	Entity/Components/Bounds/MovementPowerBlocking.type
13636346077696886898	7995004703322997703	None	Audio/AmbientSfx.type
13715028495382025639	5287401103146615803	None	Entity/Characters/Avatars/ManaBehaviors/MeterType.type
13858853461097712505	5672870492305556411	None	Property/DatabasePolicy.type
13935302180121874205	12112521229306954700	None	UI/LoadingScreenTips/TipTypeEnum.type
14213726097458597449	3479885342304895944	None	UI/Types/InteractIndicatorType.type
14298816904050184241	11010531658850173946	None	Powers/Types/TargetRestrictionType.type
14365255560803715546	13607371784786871234	None	DRAG/TransitionType.type
14370889603779793046	8884832939721819169	None	AI/Misc/Types/SelectEntityMethodType.type
14667994423538617384	4476503761524229168	None	AI/Misc/Types/ParallelMode.type
14778216586139733221	10701140047548122100	None	AI/Misc/Types/InterruptType.type
14806849849741020719	6079123030708650957	None	AI/Misc/Types/AllianceCheckType.type
14890540602992758269	11686163626927195130	None	UI/Tooltips/TooltipFontFamily.type
14931335395879554292	8345542118486967221	None	Entity/Types/AppearanceEnum.type
15013634539436902658	10368245494790947882	None	PvP/ObjectiveType.type
15076172197991287769	9548322833290494918	None	Entity/Types/SpawnMethod.type
15174874751042128739	11965637153222558763	None	AI/Misc/Types/KillMethod.type
15445286371939520777	3447315334094128181	None	AI/Misc/Types/WhoToGiveCommandsToType.type
15503733316186672819	1129713365842527270	None	UI/Types/ChatMessageFormatTypes.type
